id,tweet_id,inbound_text,outbound_text,intent
816,100816,"Question for @AppleSupport: Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
817,100817,"Anyone having this issue? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
818,100818,Question for @AppleSupport: Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
819,100819,Can someone assist me? My iPad Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
820,100820,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
821,100821,Question for @AppleSupport: My iPhone 13 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
822,100822,Need help ASAP! My iPhone 13 Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
823,100823,Anyone having this issue? My iPhone 15 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
824,100824,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
825,100825,"Need help ASAP! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
826,100826,"Hey @AppleSupport, Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.","Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
827,100827,"@AppleSupport Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
828,100828,My iPhone 14 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
829,100829,Can someone assist me? Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
830,100830,Anyone having this issue? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
831,100831,Anyone having this issue? My iPhone 14 Pro Max is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
832,100832,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
833,100833,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
834,100834,Need help ASAP! My iPhone 15 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
835,100835,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
836,100836,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
837,100837,Help please! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
838,100838,Need help ASAP! My iPhone 12 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
839,100839,Help please! Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
840,100840,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
841,100841,Question for @AppleSupport: Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
842,100842,"Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
843,100843,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
844,100844,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
845,100845,My iPhone 13 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
846,100846,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
847,100847,"Hey @AppleSupport, Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.","Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
848,100848,Anyone having this issue? My MacBook Pro M2 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
849,100849,Can someone assist me? My iPhone 14 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
850,100850,@AppleSupport My iPad Air is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
851,100851,"Hey @AppleSupport, My iPhone 15 is stuck on the Apple logo with the loading bar after updating to iOS 17.","Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
852,100852,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
853,100853,Help please! My iPhone SE is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
854,100854,Anyone having this issue? My iPhone 15 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
855,100855,Question for @AppleSupport: Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
856,100856,Need help ASAP! My iPhone 15 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
857,100857,Can someone assist me? My iPhone 15 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
858,100858,Question for @AppleSupport: My MacBook Air is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
859,100859,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
860,100860,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
861,100861,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
862,100862,"Hey @AppleSupport, My iPhone 14 is stuck on the Apple logo with the loading bar after updating to iOS 17.","Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
863,100863,Can someone assist me? My iPad Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
864,100864,@AppleSupport My iPhone 13 Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
865,100865,Need help ASAP! My iPhone 13 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
866,100866,"@AppleSupport Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
867,100867,"Hey @AppleSupport, My Apple Watch Series 8 is stuck on the Apple logo with the loading bar after updating to iOS 17.","Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
868,100868,"Hey @AppleSupport, My iPhone 13 Pro storage says 'System Data' is taking up 45GB and my phone is out of space!",System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
869,100869,Help please! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
870,100870,"Hey @AppleSupport, Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.","Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
871,100871,"Hey @AppleSupport, Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.","Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
872,100872,Can someone assist me? My iPhone SE is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
873,100873,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
874,100874,Question for @AppleSupport: My iPad Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
875,100875,"@AppleSupport Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
876,100876,Need help ASAP! Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
877,100877,Need help ASAP! Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
878,100878,"Question for @AppleSupport: Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
879,100879,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
880,100880,"Anyone having this issue? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
881,100881,Question for @AppleSupport: Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
882,100882,My iPhone 11 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
883,100883,"Can someone assist me? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
884,100884,Need help ASAP! Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
885,100885,Can someone assist me? My iPhone 13 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
886,100886,"Can someone assist me? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
887,100887,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
888,100888,Anyone having this issue? Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
889,100889,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
890,100890,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
891,100891,Question for @AppleSupport: Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
892,100892,Anyone having this issue? Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
893,100893,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
894,100894,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
895,100895,"Hey @AppleSupport, Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.","Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
896,100896,"Hey @AppleSupport, My AirPods Pro storage says 'System Data' is taking up 45GB and my phone is out of space!",System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
897,100897,@AppleSupport My Apple Watch Series 8 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
898,100898,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
899,100899,Need help ASAP! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
900,100900,@AppleSupport My iPhone 13 Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
901,100901,My iPhone 13 Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
902,100902,@AppleSupport Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
903,100903,Need help ASAP! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
904,100904,"Can someone assist me? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
905,100905,Need help ASAP! Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
906,100906,"Need help ASAP! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
907,100907,My iPhone 12 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
908,100908,Need help ASAP! My iPhone 13 Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
909,100909,"Need help ASAP! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
910,100910,@AppleSupport My MacBook Pro M2 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
911,100911,"Hey @AppleSupport, Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.","Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
912,100912,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
913,100913,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
914,100914,Can someone assist me? Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
915,100915,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
916,100916,"Anyone having this issue? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
917,100917,My iPhone SE storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
918,100918,Need help ASAP! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
919,100919,Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
920,100920,"Hey @AppleSupport, Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.","Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
921,100921,Help please! My AirPods Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
922,100922,"Hey @AppleSupport, My iPhone 15 is stuck on the Apple logo with the loading bar after updating to iOS 17.","Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
923,100923,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
924,100924,"Hey @AppleSupport, Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.","Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
925,100925,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
926,100926,My MacBook Air is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
927,100927,"Hey @AppleSupport, My iPhone 11 storage says 'System Data' is taking up 45GB and my phone is out of space!",System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
928,100928,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
929,100929,Anyone having this issue? My iPad Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
930,100930,"Hey @AppleSupport, Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
931,100931,Question for @AppleSupport: My iPhone 12 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
